,matchId,matchUrl
70,3901086,https://www.fotmob.com/match/3901086/matchfacts/manchester-city-vs-brentford
71,3901082,https://www.fotmob.com/match/3901082/matchfacts/afc-bournemouth-vs-everton
72,3901085,https://www.fotmob.com/match/3901085/matchfacts/liverpool-vs-southampton
73,3901088,https://www.fotmob.com/match/3901088/matchfacts/nottingham-forest-vs-crystal-palace
74,3901089,https://www.fotmob.com/match/3901089/matchfacts/tottenham-hotspur-vs-leeds-united
75,3901090,https://www.fotmob.com/match/3901090/matchfacts/west-ham-united-vs-leicester-city
76,3901087,https://www.fotmob.com/match/3901087/matchfacts/newcastle-united-vs-chelsea
77,3901091,https://www.fotmob.com/match/3901091/matchfacts/wolverhampton-wanderers-vs-arsenal
78,3901083,https://www.fotmob.com/match/3901083/matchfacts/brighton--hove-albion-vs-aston-villa
79,3901084,https://www.fotmob.com/match/3901084/matchfacts/fulham-vs-manchester-united
80,3901086,https://www.fotmob.com/match/3901086/matchfacts/manchester-city-vs-brentford
81,3901082,https://www.fotmob.com/match/3901082/matchfacts/afc-bournemouth-vs-everton
82,3901085,https://www.fotmob.com/match/3901085/matchfacts/liverpool-vs-southampton
83,3901088,https://www.fotmob.com/match/3901088/matchfacts/nottingham-forest-vs-crystal-palace
84,3901089,https://www.fotmob.com/match/3901089/matchfacts/tottenham-hotspur-vs-leeds-united
85,3901090,https://www.fotmob.com/match/3901090/matchfacts/west-ham-united-vs-leicester-city
86,3901087,https://www.fotmob.com/match/3901087/matchfacts/newcastle-united-vs-chelsea
87,3901091,https://www.fotmob.com/match/3901091/matchfacts/wolverhampton-wanderers-vs-arsenal
88,3901083,https://www.fotmob.com/match/3901083/matchfacts/brighton--hove-albion-vs-aston-villa
89,3901084,https://www.fotmob.com/match/3901084/matchfacts/fulham-vs-manchester-united
90,3901086,https://www.fotmob.com/match/3901086/matchfacts/manchester-city-vs-brentford
91,3901082,https://www.fotmob.com/match/3901082/matchfacts/afc-bournemouth-vs-everton
92,3901085,https://www.fotmob.com/match/3901085/matchfacts/liverpool-vs-southampton
93,3901088,https://www.fotmob.com/match/3901088/matchfacts/nottingham-forest-vs-crystal-palace
94,3901089,https://www.fotmob.com/match/3901089/matchfacts/tottenham-hotspur-vs-leeds-united
95,3901090,https://www.fotmob.com/match/3901090/matchfacts/west-ham-united-vs-leicester-city
96,3901087,https://www.fotmob.com/match/3901087/matchfacts/newcastle-united-vs-chelsea
97,3901091,https://www.fotmob.com/match/3901091/matchfacts/wolverhampton-wanderers-vs-arsenal
98,3901083,https://www.fotmob.com/match/3901083/matchfacts/brighton--hove-albion-vs-aston-villa
99,3901084,https://www.fotmob.com/match/3901084/matchfacts/fulham-vs-manchester-united
100,3901086,https://www.fotmob.com/match/3901086/matchfacts/manchester-city-vs-brentford
101,3901082,https://www.fotmob.com/match/3901082/matchfacts/afc-bournemouth-vs-everton
102,3901085,https://www.fotmob.com/match/3901085/matchfacts/liverpool-vs-southampton
103,3901088,https://www.fotmob.com/match/3901088/matchfacts/nottingham-forest-vs-crystal-palace
104,3901089,https://www.fotmob.com/match/3901089/matchfacts/tottenham-hotspur-vs-leeds-united
105,3901090,https://www.fotmob.com/match/3901090/matchfacts/west-ham-united-vs-leicester-city
106,3901087,https://www.fotmob.com/match/3901087/matchfacts/newcastle-united-vs-chelsea
107,3901091,https://www.fotmob.com/match/3901091/matchfacts/wolverhampton-wanderers-vs-arsenal
108,3901083,https://www.fotmob.com/match/3901083/matchfacts/brighton--hove-albion-vs-aston-villa
109,3901084,https://www.fotmob.com/match/3901084/matchfacts/fulham-vs-manchester-united
110,3901086,https://www.fotmob.com/match/3901086/matchfacts/manchester-city-vs-brentford
111,3901082,https://www.fotmob.com/match/3901082/matchfacts/afc-bournemouth-vs-everton
112,3901085,https://www.fotmob.com/match/3901085/matchfacts/liverpool-vs-southampton
113,3901088,https://www.fotmob.com/match/3901088/matchfacts/nottingham-forest-vs-crystal-palace
114,3901089,https://www.fotmob.com/match/3901089/matchfacts/tottenham-hotspur-vs-leeds-united
115,3901090,https://www.fotmob.com/match/3901090/matchfacts/west-ham-united-vs-leicester-city
116,3901087,https://www.fotmob.com/match/3901087/matchfacts/newcastle-united-vs-chelsea
117,3901091,https://www.fotmob.com/match/3901091/matchfacts/wolverhampton-wanderers-vs-arsenal
118,3901083,https://www.fotmob.com/match/3901083/matchfacts/brighton--hove-albion-vs-aston-villa
119,3901084,https://www.fotmob.com/match/3901084/matchfacts/fulham-vs-manchester-united
120,3901086,https://www.fotmob.com/match/3901086/matchfacts/manchester-city-vs-brentford
121,3901082,https://www.fotmob.com/match/3901082/matchfacts/afc-bournemouth-vs-everton
122,3901085,https://www.fotmob.com/match/3901085/matchfacts/liverpool-vs-southampton
123,3901088,https://www.fotmob.com/match/3901088/matchfacts/nottingham-forest-vs-crystal-palace
124,3901089,https://www.fotmob.com/match/3901089/matchfacts/tottenham-hotspur-vs-leeds-united
125,3901090,https://www.fotmob.com/match/3901090/matchfacts/west-ham-united-vs-leicester-city
126,3901087,https://www.fotmob.com/match/3901087/matchfacts/newcastle-united-vs-chelsea
127,3901091,https://www.fotmob.com/match/3901091/matchfacts/wolverhampton-wanderers-vs-arsenal
128,3901083,https://www.fotmob.com/match/3901083/matchfacts/brighton--hove-albion-vs-aston-villa
129,3901084,https://www.fotmob.com/match/3901084/matchfacts/fulham-vs-manchester-united
130,3901086,https://www.fotmob.com/match/3901086/matchfacts/manchester-city-vs-brentford
131,3901082,https://www.fotmob.com/match/3901082/matchfacts/afc-bournemouth-vs-everton
132,3901085,https://www.fotmob.com/match/3901085/matchfacts/liverpool-vs-southampton
133,3901088,https://www.fotmob.com/match/3901088/matchfacts/nottingham-forest-vs-crystal-palace
134,3901089,https://www.fotmob.com/match/3901089/matchfacts/tottenham-hotspur-vs-leeds-united
135,3901090,https://www.fotmob.com/match/3901090/matchfacts/west-ham-united-vs-leicester-city
136,3901087,https://www.fotmob.com/match/3901087/matchfacts/newcastle-united-vs-chelsea
137,3901091,https://www.fotmob.com/match/3901091/matchfacts/wolverhampton-wanderers-vs-arsenal
138,3901083,https://www.fotmob.com/match/3901083/matchfacts/brighton--hove-albion-vs-aston-villa
139,3901084,https://www.fotmob.com/match/3901084/matchfacts/fulham-vs-manchester-united
140,3901086,https://www.fotmob.com/match/3901086/matchfacts/manchester-city-vs-brentford
141,3901082,https://www.fotmob.com/match/3901082/matchfacts/afc-bournemouth-vs-everton
142,3901085,https://www.fotmob.com/match/3901085/matchfacts/liverpool-vs-southampton
143,3901088,https://www.fotmob.com/match/3901088/matchfacts/nottingham-forest-vs-crystal-palace
144,3901089,https://www.fotmob.com/match/3901089/matchfacts/tottenham-hotspur-vs-leeds-united
145,3901090,https://www.fotmob.com/match/3901090/matchfacts/west-ham-united-vs-leicester-city
146,3901087,https://www.fotmob.com/match/3901087/matchfacts/newcastle-united-vs-chelsea
147,3901091,https://www.fotmob.com/match/3901091/matchfacts/wolverhampton-wanderers-vs-arsenal
148,3901083,https://www.fotmob.com/match/3901083/matchfacts/brighton--hove-albion-vs-aston-villa
149,3901084,https://www.fotmob.com/match/3901084/matchfacts/fulham-vs-manchester-united
150,3901086,https://www.fotmob.com/match/3901086/matchfacts/manchester-city-vs-brentford
151,3901082,https://www.fotmob.com/match/3901082/matchfacts/afc-bournemouth-vs-everton
152,3901085,https://www.fotmob.com/match/3901085/matchfacts/liverpool-vs-southampton
153,3901088,https://www.fotmob.com/match/3901088/matchfacts/nottingham-forest-vs-crystal-palace
154,3901089,https://www.fotmob.com/match/3901089/matchfacts/tottenham-hotspur-vs-leeds-united
155,3901090,https://www.fotmob.com/match/3901090/matchfacts/west-ham-united-vs-leicester-city
156,3901087,https://www.fotmob.com/match/3901087/matchfacts/newcastle-united-vs-chelsea
157,3901091,https://www.fotmob.com/match/3901091/matchfacts/wolverhampton-wanderers-vs-arsenal
158,3901083,https://www.fotmob.com/match/3901083/matchfacts/brighton--hove-albion-vs-aston-villa
159,3901084,https://www.fotmob.com/match/3901084/matchfacts/fulham-vs-manchester-united
160,3901086,https://www.fotmob.com/match/3901086/matchfacts/manchester-city-vs-brentford
161,3901082,https://www.fotmob.com/match/3901082/matchfacts/afc-bournemouth-vs-everton
162,3901085,https://www.fotmob.com/match/3901085/matchfacts/liverpool-vs-southampton
163,3901088,https://www.fotmob.com/match/3901088/matchfacts/nottingham-forest-vs-crystal-palace
164,3901089,https://www.fotmob.com/match/3901089/matchfacts/tottenham-hotspur-vs-leeds-united
165,3901090,https://www.fotmob.com/match/3901090/matchfacts/west-ham-united-vs-leicester-city
166,3901087,https://www.fotmob.com/match/3901087/matchfacts/newcastle-united-vs-chelsea
167,3901091,https://www.fotmob.com/match/3901091/matchfacts/wolverhampton-wanderers-vs-arsenal
168,3901083,https://www.fotmob.com/match/3901083/matchfacts/brighton--hove-albion-vs-aston-villa
169,3901084,https://www.fotmob.com/match/3901084/matchfacts/fulham-vs-manchester-united
170,3901086,https://www.fotmob.com/match/3901086/matchfacts/manchester-city-vs-brentford
171,3901082,https://www.fotmob.com/match/3901082/matchfacts/afc-bournemouth-vs-everton
172,3901085,https://www.fotmob.com/match/3901085/matchfacts/liverpool-vs-southampton
173,3901088,https://www.fotmob.com/match/3901088/matchfacts/nottingham-forest-vs-crystal-palace
174,3901089,https://www.fotmob.com/match/3901089/matchfacts/tottenham-hotspur-vs-leeds-united
175,3901090,https://www.fotmob.com/match/3901090/matchfacts/west-ham-united-vs-leicester-city
176,3901087,https://www.fotmob.com/match/3901087/matchfacts/newcastle-united-vs-chelsea
177,3901091,https://www.fotmob.com/match/3901091/matchfacts/wolverhampton-wanderers-vs-arsenal
178,3901083,https://www.fotmob.com/match/3901083/matchfacts/brighton--hove-albion-vs-aston-villa
179,3901084,https://www.fotmob.com/match/3901084/matchfacts/fulham-vs-manchester-united
180,3901086,https://www.fotmob.com/match/3901086/matchfacts/manchester-city-vs-brentford
181,3901082,https://www.fotmob.com/match/3901082/matchfacts/afc-bournemouth-vs-everton
182,3901085,https://www.fotmob.com/match/3901085/matchfacts/liverpool-vs-southampton
183,3901088,https://www.fotmob.com/match/3901088/matchfacts/nottingham-forest-vs-crystal-palace
184,3901089,https://www.fotmob.com/match/3901089/matchfacts/tottenham-hotspur-vs-leeds-united
185,3901090,https://www.fotmob.com/match/3901090/matchfacts/west-ham-united-vs-leicester-city
186,3901087,https://www.fotmob.com/match/3901087/matchfacts/newcastle-united-vs-chelsea
187,3901091,https://www.fotmob.com/match/3901091/matchfacts/wolverhampton-wanderers-vs-arsenal
188,3901083,https://www.fotmob.com/match/3901083/matchfacts/brighton--hove-albion-vs-aston-villa
189,3901084,https://www.fotmob.com/match/3901084/matchfacts/fulham-vs-manchester-united
190,3901086,https://www.fotmob.com/match/3901086/matchfacts/manchester-city-vs-brentford
191,3901082,https://www.fotmob.com/match/3901082/matchfacts/afc-bournemouth-vs-everton
192,3901085,https://www.fotmob.com/match/3901085/matchfacts/liverpool-vs-southampton
193,3901088,https://www.fotmob.com/match/3901088/matchfacts/nottingham-forest-vs-crystal-palace
194,3901089,https://www.fotmob.com/match/3901089/matchfacts/tottenham-hotspur-vs-leeds-united
195,3901090,https://www.fotmob.com/match/3901090/matchfacts/west-ham-united-vs-leicester-city
196,3901087,https://www.fotmob.com/match/3901087/matchfacts/newcastle-united-vs-chelsea
197,3901091,https://www.fotmob.com/match/3901091/matchfacts/wolverhampton-wanderers-vs-arsenal
198,3901083,https://www.fotmob.com/match/3901083/matchfacts/brighton--hove-albion-vs-aston-villa
199,3901084,https://www.fotmob.com/match/3901084/matchfacts/fulham-vs-manchester-united
200,3901086,https://www.fotmob.com/match/3901086/matchfacts/manchester-city-vs-brentford
201,3901082,https://www.fotmob.com/match/3901082/matchfacts/afc-bournemouth-vs-everton
202,3901085,https://www.fotmob.com/match/3901085/matchfacts/liverpool-vs-southampton
203,3901088,https://www.fotmob.com/match/3901088/matchfacts/nottingham-forest-vs-crystal-palace
204,3901089,https://www.fotmob.com/match/3901089/matchfacts/tottenham-hotspur-vs-leeds-united
205,3901090,https://www.fotmob.com/match/3901090/matchfacts/west-ham-united-vs-leicester-city
206,3901087,https://www.fotmob.com/match/3901087/matchfacts/newcastle-united-vs-chelsea
207,3901091,https://www.fotmob.com/match/3901091/matchfacts/wolverhampton-wanderers-vs-arsenal
208,3901083,https://www.fotmob.com/match/3901083/matchfacts/brighton--hove-albion-vs-aston-villa
209,3901084,https://www.fotmob.com/match/3901084/matchfacts/fulham-vs-manchester-united
210,3901086,https://www.fotmob.com/match/3901086/matchfacts/manchester-city-vs-brentford
211,3901082,https://www.fotmob.com/match/3901082/matchfacts/afc-bournemouth-vs-everton
212,3901085,https://www.fotmob.com/match/3901085/matchfacts/liverpool-vs-southampton
213,3901088,https://www.fotmob.com/match/3901088/matchfacts/nottingham-forest-vs-crystal-palace
214,3901089,https://www.fotmob.com/match/3901089/matchfacts/tottenham-hotspur-vs-leeds-united
215,3901090,https://www.fotmob.com/match/3901090/matchfacts/west-ham-united-vs-leicester-city
216,3901087,https://www.fotmob.com/match/3901087/matchfacts/newcastle-united-vs-chelsea
217,3901091,https://www.fotmob.com/match/3901091/matchfacts/wolverhampton-wanderers-vs-arsenal
218,3901083,https://www.fotmob.com/match/3901083/matchfacts/brighton--hove-albion-vs-aston-villa
219,3901084,https://www.fotmob.com/match/3901084/matchfacts/fulham-vs-manchester-united
220,3901086,https://www.fotmob.com/match/3901086/matchfacts/manchester-city-vs-brentford
221,3901082,https://www.fotmob.com/match/3901082/matchfacts/afc-bournemouth-vs-everton
222,3901085,https://www.fotmob.com/match/3901085/matchfacts/liverpool-vs-southampton
223,3901088,https://www.fotmob.com/match/3901088/matchfacts/nottingham-forest-vs-crystal-palace
224,3901089,https://www.fotmob.com/match/3901089/matchfacts/tottenham-hotspur-vs-leeds-united
225,3901090,https://www.fotmob.com/match/3901090/matchfacts/west-ham-united-vs-leicester-city
226,3901087,https://www.fotmob.com/match/3901087/matchfacts/newcastle-united-vs-chelsea
227,3901091,https://www.fotmob.com/match/3901091/matchfacts/wolverhampton-wanderers-vs-arsenal
228,3901083,https://www.fotmob.com/match/3901083/matchfacts/brighton--hove-albion-vs-aston-villa
229,3901084,https://www.fotmob.com/match/3901084/matchfacts/fulham-vs-manchester-united
230,3901086,https://www.fotmob.com/match/3901086/matchfacts/manchester-city-vs-brentford
231,3901082,https://www.fotmob.com/match/3901082/matchfacts/afc-bournemouth-vs-everton
232,3901085,https://www.fotmob.com/match/3901085/matchfacts/liverpool-vs-southampton
233,3901088,https://www.fotmob.com/match/3901088/matchfacts/nottingham-forest-vs-crystal-palace
234,3901089,https://www.fotmob.com/match/3901089/matchfacts/tottenham-hotspur-vs-leeds-united
235,3901090,https://www.fotmob.com/match/3901090/matchfacts/west-ham-united-vs-leicester-city
236,3901087,https://www.fotmob.com/match/3901087/matchfacts/newcastle-united-vs-chelsea
237,3901091,https://www.fotmob.com/match/3901091/matchfacts/wolverhampton-wanderers-vs-arsenal
238,3901083,https://www.fotmob.com/match/3901083/matchfacts/brighton--hove-albion-vs-aston-villa
239,3901084,https://www.fotmob.com/match/3901084/matchfacts/fulham-vs-manchester-united
240,3901086,https://www.fotmob.com/match/3901086/matchfacts/manchester-city-vs-brentford
241,3901082,https://www.fotmob.com/match/3901082/matchfacts/afc-bournemouth-vs-everton
242,3901085,https://www.fotmob.com/match/3901085/matchfacts/liverpool-vs-southampton
243,3901088,https://www.fotmob.com/match/3901088/matchfacts/nottingham-forest-vs-crystal-palace
244,3901089,https://www.fotmob.com/match/3901089/matchfacts/tottenham-hotspur-vs-leeds-united
245,3901090,https://www.fotmob.com/match/3901090/matchfacts/west-ham-united-vs-leicester-city
246,3901087,https://www.fotmob.com/match/3901087/matchfacts/newcastle-united-vs-chelsea
247,3901091,https://www.fotmob.com/match/3901091/matchfacts/wolverhampton-wanderers-vs-arsenal
248,3901083,https://www.fotmob.com/match/3901083/matchfacts/brighton--hove-albion-vs-aston-villa
249,3901084,https://www.fotmob.com/match/3901084/matchfacts/fulham-vs-manchester-united
250,3901086,https://www.fotmob.com/match/3901086/matchfacts/manchester-city-vs-brentford
251,3901082,https://www.fotmob.com/match/3901082/matchfacts/afc-bournemouth-vs-everton
252,3901085,https://www.fotmob.com/match/3901085/matchfacts/liverpool-vs-southampton
253,3901088,https://www.fotmob.com/match/3901088/matchfacts/nottingham-forest-vs-crystal-palace
254,3901089,https://www.fotmob.com/match/3901089/matchfacts/tottenham-hotspur-vs-leeds-united
255,3901090,https://www.fotmob.com/match/3901090/matchfacts/west-ham-united-vs-leicester-city
256,3901087,https://www.fotmob.com/match/3901087/matchfacts/newcastle-united-vs-chelsea
257,3901091,https://www.fotmob.com/match/3901091/matchfacts/wolverhampton-wanderers-vs-arsenal
258,3901083,https://www.fotmob.com/match/3901083/matchfacts/brighton--hove-albion-vs-aston-villa
259,3901084,https://www.fotmob.com/match/3901084/matchfacts/fulham-vs-manchester-united
260,3901086,https://www.fotmob.com/match/3901086/matchfacts/manchester-city-vs-brentford
261,3901082,https://www.fotmob.com/match/3901082/matchfacts/afc-bournemouth-vs-everton
262,3901085,https://www.fotmob.com/match/3901085/matchfacts/liverpool-vs-southampton
263,3901088,https://www.fotmob.com/match/3901088/matchfacts/nottingham-forest-vs-crystal-palace
264,3901089,https://www.fotmob.com/match/3901089/matchfacts/tottenham-hotspur-vs-leeds-united
265,3901090,https://www.fotmob.com/match/3901090/matchfacts/west-ham-united-vs-leicester-city
266,3901087,https://www.fotmob.com/match/3901087/matchfacts/newcastle-united-vs-chelsea
267,3901091,https://www.fotmob.com/match/3901091/matchfacts/wolverhampton-wanderers-vs-arsenal
268,3901083,https://www.fotmob.com/match/3901083/matchfacts/brighton--hove-albion-vs-aston-villa
269,3901084,https://www.fotmob.com/match/3901084/matchfacts/fulham-vs-manchester-united
270,3901086,https://www.fotmob.com/match/3901086/matchfacts/manchester-city-vs-brentford
271,3901082,https://www.fotmob.com/match/3901082/matchfacts/afc-bournemouth-vs-everton
272,3901085,https://www.fotmob.com/match/3901085/matchfacts/liverpool-vs-southampton
273,3901088,https://www.fotmob.com/match/3901088/matchfacts/nottingham-forest-vs-crystal-palace
274,3901089,https://www.fotmob.com/match/3901089/matchfacts/tottenham-hotspur-vs-leeds-united
275,3901090,https://www.fotmob.com/match/3901090/matchfacts/west-ham-united-vs-leicester-city
276,3901087,https://www.fotmob.com/match/3901087/matchfacts/newcastle-united-vs-chelsea
277,3901091,https://www.fotmob.com/match/3901091/matchfacts/wolverhampton-wanderers-vs-arsenal
278,3901083,https://www.fotmob.com/match/3901083/matchfacts/brighton--hove-albion-vs-aston-villa
279,3901084,https://www.fotmob.com/match/3901084/matchfacts/fulham-vs-manchester-united
280,3901086,https://www.fotmob.com/match/3901086/matchfacts/manchester-city-vs-brentford
281,3901082,https://www.fotmob.com/match/3901082/matchfacts/afc-bournemouth-vs-everton
282,3901085,https://www.fotmob.com/match/3901085/matchfacts/liverpool-vs-southampton
283,3901088,https://www.fotmob.com/match/3901088/matchfacts/nottingham-forest-vs-crystal-palace
284,3901089,https://www.fotmob.com/match/3901089/matchfacts/tottenham-hotspur-vs-leeds-united
285,3901090,https://www.fotmob.com/match/3901090/matchfacts/west-ham-united-vs-leicester-city
286,3901087,https://www.fotmob.com/match/3901087/matchfacts/newcastle-united-vs-chelsea
287,3901091,https://www.fotmob.com/match/3901091/matchfacts/wolverhampton-wanderers-vs-arsenal
288,3901083,https://www.fotmob.com/match/3901083/matchfacts/brighton--hove-albion-vs-aston-villa
289,3901084,https://www.fotmob.com/match/3901084/matchfacts/fulham-vs-manchester-united
290,3901086,https://www.fotmob.com/match/3901086/matchfacts/manchester-city-vs-brentford
291,3901082,https://www.fotmob.com/match/3901082/matchfacts/afc-bournemouth-vs-everton
292,3901085,https://www.fotmob.com/match/3901085/matchfacts/liverpool-vs-southampton
293,3901088,https://www.fotmob.com/match/3901088/matchfacts/nottingham-forest-vs-crystal-palace
294,3901089,https://www.fotmob.com/match/3901089/matchfacts/tottenham-hotspur-vs-leeds-united
295,3901090,https://www.fotmob.com/match/3901090/matchfacts/west-ham-united-vs-leicester-city
296,3901087,https://www.fotmob.com/match/3901087/matchfacts/newcastle-united-vs-chelsea
297,3901091,https://www.fotmob.com/match/3901091/matchfacts/wolverhampton-wanderers-vs-arsenal
298,3901083,https://www.fotmob.com/match/3901083/matchfacts/brighton--hove-albion-vs-aston-villa
299,3901084,https://www.fotmob.com/match/3901084/matchfacts/fulham-vs-manchester-united
300,3901086,https://www.fotmob.com/match/3901086/matchfacts/manchester-city-vs-brentford
301,3901082,https://www.fotmob.com/match/3901082/matchfacts/afc-bournemouth-vs-everton
302,3901085,https://www.fotmob.com/match/3901085/matchfacts/liverpool-vs-southampton
303,3901088,https://www.fotmob.com/match/3901088/matchfacts/nottingham-forest-vs-crystal-palace
304,3901089,https://www.fotmob.com/match/3901089/matchfacts/tottenham-hotspur-vs-leeds-united
305,3901090,https://www.fotmob.com/match/3901090/matchfacts/west-ham-united-vs-leicester-city
306,3901087,https://www.fotmob.com/match/3901087/matchfacts/newcastle-united-vs-chelsea
307,3901091,https://www.fotmob.com/match/3901091/matchfacts/wolverhampton-wanderers-vs-arsenal
308,3901083,https://www.fotmob.com/match/3901083/matchfacts/brighton--hove-albion-vs-aston-villa
309,3901084,https://www.fotmob.com/match/3901084/matchfacts/fulham-vs-manchester-united
