,vol_num,caption,release_date,cover_url
11,Amazing Spider-Man Vol 1 418,"""Revelations"" Part 3 of 4","December, 1996",https://static.wikia.nocookie.net/marveldatabase/images/6/60/Amazing_Spider-Man_Vol_1_418.jpg
12,Amazing Spider-Man Vol 1 419,Beware the Black Tarantula,"January, 1997",https://static.wikia.nocookie.net/marveldatabase/images/a/ab/Amazing_Spider-Man_Vol_1_419.jpg
13,Amazing Spider-Man Vol 1 420,'Twas a Night Before Christmas...,"February, 1997",https://static.wikia.nocookie.net/marveldatabase/images/2/26/Amazing_Spider-Man_Vol_1_420.jpg
14,Amazing Spider-Man Vol 1 421,And Death Shall Fly Like a Dragon!,"March, 1997",https://static.wikia.nocookie.net/marveldatabase/images/2/29/Amazing_Spider-Man_Vol_1_421.jpg
15,Amazing Spider-Man Vol 1 422,Exposed Wiring,"April, 1997",https://static.wikia.nocookie.net/marveldatabase/images/0/03/Amazing_Spider-Man_Vol_1_422.jpg
16,Amazing Spider-Man Vol 1 423,Choices!,"May, 1997",https://static.wikia.nocookie.net/marveldatabase/images/f/ff/Amazing_Spider-Man_Vol_1_423.jpg
17,Amazing Spider-Man Vol 1 424,Then came...Elektra,"1997, ",https://static.wikia.nocookie.net/marveldatabase/images/1/1d/Amazing_Spider-Man_Vol_1_424.jpg
18,Amazing Spider-Man Vol 1 425,"The Chump, The Challenge and The Champion!","August, 1997",https://static.wikia.nocookie.net/marveldatabase/images/7/76/Amazing_Spider-Man_Vol_1_425.jpg
19,Amazing Spider-Man Vol 1 426,Only The Evil Return!,"1997, ",https://static.wikia.nocookie.net/marveldatabase/images/b/b0/Amazing_Spider-Man_Vol_1_426.jpg
20,Amazing Spider-Man Vol 1 427,Sacrifice Play!,"October, 1997",https://static.wikia.nocookie.net/marveldatabase/images/b/b6/Amazing_Spider-Man_Vol_1_427.jpg
21,Amazing Spider-Man Vol 1 428,Living Large!,"1997, ",https://static.wikia.nocookie.net/marveldatabase/images/0/0f/Amazing_Spider-Man_Vol_1_428.jpg
22,Amazing Spider-Man Vol 1 429,"""The Price!""","December, 1997",https://static.wikia.nocookie.net/marveldatabase/images/7/75/Amazing_Spider-Man_Vol_1_429.jpg
23,Amazing Spider-Man Vol 1 430,Savage Rebirth!,"January, 1998",https://static.wikia.nocookie.net/marveldatabase/images/0/03/Amazing_Spider-Man_Vol_1_430.jpg
24,Amazing Spider-Man Vol 1 431,The Carnage Cosmic,"February, 1998",https://static.wikia.nocookie.net/marveldatabase/images/0/09/Amazing_Spider-Man_Vol_1_431.jpg
25,Amazing Spider-Man Vol 1 432,"Spiderhunt, Part 2","March, 1998",https://static.wikia.nocookie.net/marveldatabase/images/5/57/Amazing_Spider-Man_Vol_1_432.jpg
26,Amazing Spider-Man Vol 1 433,The Long Farewell,"April, 1998",https://static.wikia.nocookie.net/marveldatabase/images/6/6f/Amazing_Spider-Man_Vol_1_433.jpg
27,Amazing Spider-Man Vol 1 434,'Round and 'round with Ricochet!,"May, 1998",https://static.wikia.nocookie.net/marveldatabase/images/a/a0/Amazing_Spider-Man_Vol_1_434.jpg
28,Amazing Spider-Man Vol 1 435,Fun'n Games with the Four Star Squad,"June, 1998",https://static.wikia.nocookie.net/marveldatabase/images/0/0c/Amazing_Spider-Man_Vol_1_435.jpg
29,Amazing Spider-Man Vol 1 436,In Final Battle with the Black Tarantula,"July, 1998",https://static.wikia.nocookie.net/marveldatabase/images/d/d3/Amazing_Spider-Man_Vol_1_436.jpg
30,Amazing Spider-Man Vol 1 437,"I, Monster!","August, 1998",https://static.wikia.nocookie.net/marveldatabase/images/9/9d/Amazing_Spider-Man_Vol_1_437.jpg
31,Amazing Spider-Man Vol 1 438,Seeing is Disbelieving,"September, 1998",https://static.wikia.nocookie.net/marveldatabase/images/c/c7/Amazing_Spider-Man_Vol_1_438.jpg
32,Amazing Spider-Man Vol 1 439,There Once Was A Spider...,"September, 1998",https://static.wikia.nocookie.net/marveldatabase/images/3/31/Amazing_Spider-Man_Vol_1_439.jpg
33,Amazing Spider-Man Vol 1 440,The Gathering of Five part 2 of 5: A Hot Time in the Old Town,"October, 1998",https://static.wikia.nocookie.net/marveldatabase/images/0/0d/Amazing_Spider-Man_Vol_1_440.jpg
34,Amazing Spider-Man Vol 1 441,"""The Final Chapter part 1 of 4: And Who shall claim a kingly crown?""","November, 1998",https://static.wikia.nocookie.net/marveldatabase/images/d/db/Amazing_Spider-Man_Vol_1_441.jpg
